frame,original,ocr_result,confidence,is_different
8033,33,33,0.9310913832263185,False
8034,33,33,0.9049763286919831,False
8035,33,33,0.7282188318045513,False
8036,34,34,0.9999998314126102,False
8037,34,34,0.9999998314126102,False
8038,34,34,0.9999998314126102,False
8039,34,34,0.9999998314126102,False
8040,34,34,0.9999998314126102,False
8041,34,34,0.9999998314126102,False
8042,35,35,0.9999731947095736,False
8043,35,35,0.999969991575738,False
8044,35,35,0.9999686428887061,False
8045,35,35,0.9999851643415568,False
8046,35,35,0.9999847428749291,False
8047,35,35,0.9999879460226044,False
8048,35,35,0.9999812868505445,False
8049,35,35,0.9999699072827828,False
8050,35,35,0.9999638381954854,False
8051,35,35,0.9999870187953367,False
8052,35,35,0.9999932565108979,False
8053,35,35,0.9999886203698664,False
8054,35,35,0.9999909805863321,False
8055,35,35,0.9999911491732849,False
8056,35,35,0.999991992108174,False
8057,35,35,0.9999908119993876,False
8058,35,35,0.9969259914850906,False
8059,34,34,0.6516764216787991,False
8060,34,34,0.5846899747848511,False
8061,34,34,0.5288501977920532,False
8062,33,33,0.6144630221951397,False
8063,33,33,0.9999972183091315,False
8064,33,33,0.999997724070939,False
8065,33,33,0.9994319358170265,False
8066,33,33,0.7118253111839294,False
8067,33,33,0.5714770475860161,False
8068,33,33,0.9993707548424835,False
8069,33,33,0.9996154129292228,False
8070,33,33,0.9865758785088726,False
8071,33,33,0.6479742862153706,False
8072,33,33,0.9990751112206449,False
8073,33,33,0.9904013871208971,False
8074,33,33,0.9948711674748059,False
8075,33,33,0.9999785952953981,False
8076,33,33,0.9998769409929139,False
8077,33,33,0.9968521037315532,False
8078,33,33,0.9864964605721951,False
8079,33,33,0.9813016024509613,False
8080,33,33,0.9267658261960994,False
8081,33,33,0.9798394675270604,False
8082,33,33,0.9910166056229045,False
8083,33,33,0.9999974711900259,False
8084,33,33,0.9367474518707254,False
8085,33,33,0.9168484486195306,False
8086,33,33,0.9877607913761733,False
8087,33,33,0.995431248804762,False
8088,33,33,0.9973709846419964,False
8089,33,33,0.9976517678213394,False
8090,33,33,0.9969138144025884,False
8091,33,33,0.9776071524756054,False
8092,33,33,0.9878875662104085,False
8093,33,33,0.9994554723885745,False
8094,33,33,0.6891005648951575,False
8095,33,33,0.5391411577385584,False
8096,33,33,0.65190115605361,False
8097,33,33,0.999949206942452,False
8098,33,33,0.9929142066335629,False
8099,33,33,0.6927699131700246,False
8100,33,33,0.7815985033619705,False
8101,33,33,0.8196380352488939,False
8102,33,33,0.8046058949235334,False
8103,33,33,0.7560315556961029,False
8104,33,33,0.6577188648804745,False
8105,33,33,0.6304338397606052,False
8106,33,33,0.5857568837631264,False
8107,33,33,0.5974430829835429,False
8108,33,33,0.741688226885698,False
8109,33,33,0.9999425997408602,False
8110,33,33,0.9079135049306116,False
8111,33,33,0.955351292212766,False
8112,33,33,0.9999759111084772,False
8113,33,33,0.9998567066524358,False
8114,33,33,0.8451505102882421,False
8115,33,33,0.9999660002728236,False
8116,33,33,0.999983757196036,False
8117,33,33,0.9999342030972769,False
8118,33,33,0.8237482844097689,False
8119,33,33,0.6912791569127269,False
8120,33,33,0.6991958472126519,False
8121,33,33,0.6897012131141357,False
8122,33,33,0.6464482749760018,False
8123,33,33,0.6658572027283425,False
8124,33,33,0.6771306732567106,False
8125,33,33,0.7326206941223126,False
8126,33,33,0.6909638963098553,False
8127,33,33,0.5939944933145475,False
8128,33,33,0.5444619553157546,False
8129,33,33,0.4692860337883692,False
8130,33,33,0.9999973026027609,False
8131,33,33,0.9999976397772992,False
8132,33,33,0.9999975554836615,False
8133,33,33,0.9999975554836615,False
8134,33,33,0.9999976397772992,False
8135,33,33,0.9999976397772992,False
8136,33,33,0.9966209512523325,False
8137,33,33,0.9987803050903602,False
8138,33,33,0.9780546176721325,False
8139,33,33,0.9812097470691247,False
8140,33,33,0.9284209843227873,False
8141,33,33,0.9517146832071773,False
8142,33,33,0.9811767947465454,False
8143,33,33,0.98322890869624,False
8144,33,33,0.5610658025396511,False
8145,33,33,0.706225035153407,False
8146,33,33,0.7296059328689412,False
8147,33,33,0.9999534740965887,False
8148,33,33,0.999301178438503,False
8149,33,33,0.9727993735207342,False
8150,33,33,0.8935222389041427,False
8151,33,33,0.6020677081240337,False
8152,33,33,0.63134607288711,False
8153,33,33,0.5644155357819934,False
8154,33,33,0.4922568854078474,False
8155,33,33,0.4638859668150757,False
8156,33,33,0.9980956346236911,False
8157,33,33,0.9999695791841804,False
8158,33,33,0.9997985504350696,False
8159,33,33,0.9999344783969167,False
8160,33,33,0.9993216865494722,False
8161,33,33,0.9999646237689125,False
8162,33,33,0.9991461995036498,False
8163,33,33,0.9998673055858441,False
8164,33,33,0.9999639355170521,False
8165,33,33,0.9997568434150457,False
8166,33,33,0.999968959757092,False
8167,33,33,0.9998790745490187,False
8168,33,33,0.9998205052141739,False
8169,32,32,0.9999973868963923,False
8170,32,32,0.999997724070939,False
8171,32,32,0.999996628253784,False
8172,32,32,0.999996628253784,False
8173,32,32,0.9999965439601713,False
8174,32,32,0.9999962910793456,False
8175,32,32,0.9999967125473989,False
8176,32,32,0.9999964596665606,False
8177,32,32,0.9999962067857412,False
8178,32,32,0.9999957853177504,False
8179,32,32,0.9999951952626506,False
8180,32,32,0.9999957853177504,False
8181,32,32,0.9999878867191166,False
8182,32,32,0.8599262847533964,False
8183,32,32,0.9999961224921389,False
8184,32,32,0.9999955324369808,False
8185,32,32,0.9999951109690732,False
8186,32,32,0.9999962067857412,False
8187,32,32,0.9999974711900259,False
8188,32,32,0.9999974711900259,False
8189,32,32,0.9999973868963923,False
8190,32,32,0.9999969654282558,False
8191,32,32,0.9999968811346347,False
8192,32,32,0.9999967125473989,False
8193,32,32,0.9999967968410157,False
8194,32,32,0.9999973868963923,False
8195,32,32,0.9999973026027609,False
8196,32,32,0.9999973026027609,False
8197,32,32,0.9999975554836615,False
8198,32,32,0.9999976397772992,False
8199,32,32,0.9999974711900259,False
8200,32,32,0.9999967968410157,False
8201,32,32,0.9999974711900259,False
8202,32,32,0.9999972183091315,False
8203,32,32,0.9999973026027609,False
8204,32,32,0.9999972183091315,False
8205,32,32,0.9999969654282558,False
8206,32,32,0.9999973026027609,False
8207,32,32,0.9999972183091315,False
8208,32,32,0.9999962067857412,False
8209,32,32,0.9999972183091315,False
8210,31,31,0.9999990727694587,False
8211,31,31,0.9999984827137908,False
8212,31,31,0.9999988198884456,False
8213,31,31,0.9999989884757856,False
8214,31,31,0.9999989884757856,False
8215,31,31,0.9999989884757856,False
8216,31,31,0.9999991570631338,False
8217,31,31,0.9999989884757856,False
8218,31,31,0.9999990727694587,False
8219,31,31,0.9999989884757856,False
8220,31,31,0.9999989041821146,False
8221,31,31,0.9999978083645809,False
8222,31,31,0.9999991570631338,False
8223,31,31,0.9999987355947788,False
8224,31,31,0.9999983984201323,False
8225,31,31,0.9999978083645809,False
8226,31,31,0.9999991570631338,False
8227,30,30,0.9999973026027609,False
8228,30,30,0.9999994099441718,False
8229,30,30,0.9999994942378553,False
8230,30,30,0.9999998314126102,False
8231,30,30,0.9999994099441718,False
8232,30,30,0.9999994099441718,False
8233,30,30,0.9999994099441718,False
8234,30,30,0.9999994942378553,False
8235,30,30,0.9999994942378553,False
8236,30,30,0.9999994942378553,False
8237,30,30,0.9999994942378553,False
8238,30,30,0.9999995785315409,False
8239,30,30,0.9999996628252286,False
8240,30,30,0.9999997471189183,False
8241,30,30,0.9999995785315409,False
8242,30,30,0.9999995785315409,False
8243,30,30,0.9999995785315409,False
8244,30,30,0.9999995785315409,False
8245,30,30,0.9999995785315409,False
8246,30,30,0.9999997471189183,False
8247,30,30,0.9999997471189183,False
8248,30,30,0.9999997471189183,False
8249,25,25,0.9294443113119611,False
8250,25,25,0.9997441111203915,False
8251,25,25,0.9998688197204171,False
8252,30 35 32,32,0.9999993256504904,True
8253,30 35 32,32,0.9999992413568111,True
8254,30 35 32,32,0.9999993256504904,True
8255,30 35 32,32,0.9999994099441718,True
8256,30 35 32,32,0.9999994099441718,True
8257,30 35 32,32,0.9999994099441718,True
8258,30 35 32,32,0.9999994099441718,True
8259,30 35 32,32,0.9999993256504904,True
8260,30 35 32,32,0.9999993256504904,True
8261,30 35 32,32,0.9999993256504904,True
8262,30 35 32,32,0.9999992413568111,True
8263,30 35 32,32,0.9999992413568111,True
8264,30 35 32,32,0.9999992413568111,True
8265,30 35 32,32,0.9999993256504904,True
8266,30 35 32,32,0.9999992413568111,True
8267,30 35 32,32,0.9999991570631338,True
8268,30 35 32,32,0.9999991570631338,True
8269,30 35 32,32,0.9999992413568111,True
8270,30 35 32,32,0.9999993256504904,True
8271,30 35 32,32,0.9999991570631338,True
8272,30 35 32,32,0.9999991570631338,True
8273,30 35 32,32,0.9999992413568111,True
8274,30 35 32,32,0.9999992413568111,True
8275,30 35 32,32,0.9999992413568111,True
8276,30 35 32,32,0.9999993256504904,True
8277,0,,0.0,True
8278,0,,0.0,True
8279,0,,0.0,True
8280,10,10,0.999999915706304,False
8281,15,15,0.997166885628012,False
8282,15,15,0.9955218053288383,False
8283,15,15,0.9990669963064273,False
8284,25,25,0.9999937622721186,False
8285,25,25,0.9998159075291794,False
8286,25,25,0.9997536184144277,False
8287,31,31,0.9999991570631338,False
8288,31,31,0.9999992413568111,False
8289,31,31,0.9999991570631338,False
8290,32,32,0.9999976397772992,False
8291,32,32,0.999997049721879,False
8292,32,32,0.9999967125473989,False
8293,32,32,0.999996628253784,False
8294,32,32,0.9999964596665606,False
8295,32,32,0.9999959539049404,False
8296,32,32,0.9999956167305686,False
8297,32,32,0.9999961224921389,False
8298,32,32,0.9999965439601713,False
8299,32,32,0.8779981772075983,False
8300,32,32,0.9999975554836615,False
8301,32,32,0.9999972183091315,False
8302,32,32,0.9999962910793456,False
8303,32,32,0.999996628253784,False
8304,31,31,0.9999991570631338,False
8305,31,31,0.9999993256504904,False
8306,30,30,0.9999998314126102,False
8307,30,30,0.9999996628252286,False
8308,30 35 32,32,0.9999987355947788,True
8309,30 35 32,32,0.9999985670074514,True
8310,30 35 32,32,0.9999991570631338,True
8311,30 35 32,32,0.9999989884757856,True
8312,30 35 32,32,0.9999989041821146,True
8313,30 35 32,32,0.9999989041821146,True
8314,30 35 32,32,0.9999992413568111,True
8315,30 35 32,32,0.9999982298328214,True
8316,30 35 32,32,0.9999976397772992,True
8317,30 35 32,32,0.999997724070939,True
8318,30 35 32,32,0.9999976397772992,True
8319,30 35 32,32,0.9999981455391691,True
8320,30 35 32,32,0.9999979769518709,True
8321,30 35 32,32,0.9999983141264758,True
8322,30 35 32,32,0.9999982298328214,True
8323,30 35 32,32,0.9999981455391691,True
8324,30 35 32,32,0.9999988198884456,True
8325,30 35 32,32,0.9999988198884456,True
8326,30 35 32,32,0.9999987355947788,True
8327,30 35 32,32,0.9999984827137908,True
8328,30 35 32,32,0.9999990727694587,True
8329,30 35 32,32,0.9999990727694587,True
8330,30 35 32,32,0.9999985670074514,True
8331,30 35 32,32,0.9999991570631338,True
8332,30 35 32,32,0.9999990727694587,True
8333,30 35 32,32,0.9999981455391691,True
8334,30 35 32,32,0.9999982298328214,True
8335,30 35 32,32,0.9999988198884456,True
8336,30 35 32,32,0.9999989041821146,True
8337,30 35 32,32,0.9999983141264758,True
8338,30 35 32,32,0.9999979769518709,True
8339,30 35 32,32,0.9999990727694587,True
8340,30 35 32,32,0.9999981455391691,True
8341,30 35 32,30,0.999997724070939,True
8342,30 35 32,32,0.9999981455391691,True
8343,30 35 32,32,0.9999983984201323,True
8344,30 35 32,32,0.9999988198884456,True
8345,30 35 32,32,0.999998651301114,True
8346,30 35 32,32,0.9999985670074514,True
8347,30 35 32,32,0.999998651301114,True
8348,30 35 32,32,0.999998651301114,True
8349,30 35 32,32,0.999998651301114,True
8350,30 35 32,32,0.999998651301114,True
8351,30 35 32,32,0.999998651301114,True
8352,30 35 32,32,0.9999985670074514,True
8353,30 35 32,32,0.9999984827137908,True
8354,30 35 32,32,0.9999984827137908,True
8355,30 35 32,32,0.9999984827137908,True
8356,30 35 32,32,0.9999985670074514,True
8357,30 35 32,32,0.9999985670074514,True
8358,30 35 32,32,0.9999985670074514,True
8359,30 35 32,32,0.9999985670074514,True
8360,30 35 32,32,0.9999983984201323,True
8361,30 35 32,32,0.9999985670074514,True
8362,30 35 32,32,0.9999985670074514,True
8363,30 35 32,32,0.9999983984201323,True
8364,30 35 32,32,0.9999985670074514,True
8365,30 35 32,32,0.9999985670074514,True
8366,30 35 32,32,0.9999985670074514,True
8367,30 35 32,32,0.9999985670074514,True
8368,30 35 32,32,0.9999985670074514,True
8369,30 35 32,32,0.999998651301114,True
8370,30 35 32,32,0.9999989041821146,True
8371,30 35 32,32,0.9999989041821146,True
8372,30 35 32,32,0.9999989041821146,True
8373,30 35 32,32,0.9999989041821146,True
8374,30 35 32,32,0.9999989041821146,True
8375,30 35 32,32,0.9999989041821146,True
8376,30 35 32,32,0.9999989884757856,True
8377,30 35 32,32,0.9999989884757856,True
8378,30 35 32,32,0.9999990727694587,True
8379,30 35 32,32,0.9999989884757856,True
8380,30 35 32,32,0.9999989884757856,True
8381,30 35 32,32,0.9999989884757856,True
8382,30 35 32,32,0.9999990727694587,True
8383,30 35 32,32,0.9999990727694587,True
8384,30 35 32,32,0.9999989884757856,True
8385,30 35 32,32,0.9999989041821146,True
8386,30 35 32,32,0.9999989884757856,True
8387,30 35 32,32,0.9999990727694587,True
8388,30 35 32,32,0.9999989884757856,True
8389,30 35 32,32,0.9999989884757856,True
8390,30 35 32,32,0.9999989041821146,True
8391,30 35 32,32,0.9999989884757856,True
8392,30 35 32,32,0.9999989884757856,True
8393,30 35 32,32,0.9999989041821146,True
8394,30 35 32,30,0.9999989884757856,True
8395,30 35 32,32,0.9999990727694587,True
8396,30 35 32,30,0.9999990727694587,True
8397,30 35 32,30,0.9999989884757856,True
8398,30 35 32,32,0.9999990727694587,True
8399,30 35 32,30,0.9999989884757856,True
8400,30 35 32,32,0.9999992413568111,True
8401,30 35 32,32,0.9999992413568111,True
8402,30 35 32,32,0.9999989884757856,True
8403,30 35 32,30,0.9999982298328214,True
8404,30 35 32,30,0.9999982298328214,True
8405,30 35 32,30,0.9999982298328214,True
8406,30 35 32,32,0.9999988198884456,True
8407,30 35 32,32,0.9999988198884456,True
8408,30 35 32,32,0.9999988198884456,True
8409,30 35 32,32,0.9999989884757856,True
8410,30 35 32,30,0.9999983984201323,True
8411,30 35 32,30,0.9999983984201323,True
8412,30 35 32,30,0.9999984827137908,True
8413,30 35 32,30,0.9999984827137908,True
8414,30 35 32,30,0.9999983141264758,True
8415,30 35 32,30,0.9999983984201323,True
8416,30 35 32,30,0.9999983984201323,True
8417,30 35 32,32,0.9999990727694587,True
8418,30 35 32,30,0.9999985670074514,True
8419,30 35 32,30,0.9999984827137908,True
8420,30 35 32,30,0.9999985670074514,True
8421,30 35 32,30,0.9999984827137908,True
8422,30 35 32,32,0.9999990727694587,True
8423,30 35 32,32,0.9999992413568111,True
8424,30 35 32,32,0.9999992413568111,True
8425,30 35 32,32,0.9999992413568111,True
8426,30 35 32,32,0.9999990727694587,True
8427,30 35 32,32,0.9999992413568111,True
8428,30 35 32,32,0.9999991570631338,True
8429,30 35 32,32,0.9999990727694587,True
8430,30 35 32,32,0.9999987355947788,True
8431,30 35 32,32,0.9999987355947788,True
8432,30 35 32,32,0.999998651301114,True
8433,30 35 32,32,0.9999987355947788,True
8434,30 35 32,32,0.999998651301114,True
8435,30 35 32,32,0.999998651301114,True
8436,30 35 32,32,0.9999988198884456,True
8437,30 35 32,30,0.9999984827137908,True
8438,30 35 32,30,0.9999983141264758,True
8439,30 35 32,30,0.9999984827137908,True
8440,30 35 32,32,0.9999982298328214,True
8441,30 35 32,30,0.999998651301114,True
8442,30 35 32,32,0.9999992413568111,True
8443,30 35 32,32,0.9999988198884456,True
8444,30 35 32,32,0.9999989041821146,True
8445,30 35 32,32,0.9999989884757856,True
8446,30 35 32,32,0.9999989041821146,True
8447,30 35 32,32,0.9999989041821146,True
8448,30 35 32,32,0.9999989041821146,True
8449,30 35 32,32,0.9999989041821146,True
8450,30 35 32,32,0.9999989041821146,True
8451,30 35 32,32,0.9999989041821146,True
8452,30 35 32,32,0.9999989041821146,True
8453,30 35 32,32,0.9999989041821146,True
8454,30 35 32,32,0.9999989041821146,True
8455,30 35 32,32,0.9999989041821146,True
8456,30 35 32,32,0.9999989041821146,True
8457,30 35 32,32,0.9999989041821146,True
8458,30 35 32,32,0.9999989884757856,True
8459,30 35 32,32,0.9999988198884456,True
8460,30 35 32,32,0.9999990727694587,True
8461,30 35 32,32,0.9999990727694587,True
8462,30 35 32,32,0.9999990727694587,True
8463,30 35 32,32,0.9999990727694587,True
8464,30 35 32,30,0.9999985670074514,True
8465,30 35 32,32,0.9999979769518709,True
8466,30 35 32,32,0.9999979769518709,True
8467,30 35 32,32,0.9999989884757856,True
8468,30 35 32,32,0.9999990727694587,True
8469,30 35 32,32,0.999997724070939,True
8470,30 35 32,32,0.9999990727694587,True
8471,30 35 32,32,0.9999991570631338,True
8472,30 35 32,32,0.9999990727694587,True
8473,30 35 32,32,0.9999990727694587,True
8474,30 35 32,32,0.9999990727694587,True
8475,30 35 32,32,0.9999990727694587,True
8476,30 35 32,32,0.9999989884757856,True
8477,30 35 32,30,0.9999938465656626,True
8478,30 35 32,30,0.9999944366205292,True
8479,30 35 32,35,0.9998952245423502,True
8480,30 35 32,30,0.9999954481433951,True
8481,30 35 32,30,0.9999947737947846,True
8482,30 35 32,30,0.9999958696113443,True
8483,30 35 32,30,0.9999965439601713,True
8484,30 35 32,30,0.9999973868963923,True
8485,30 35 32,32,0.9999990727694587,True
8486,30 35 32,30,0.999996628253784,True
8487,30 35 32,30,0.9999955324369808,True
8488,30 35 32,30,0.9999982298328214,True
8489,30 35 32,30,0.9999960381985386,True
8490,30 35 32,32,0.999998651301114,True
8491,30 35 32,32,0.999998651301114,True
8492,30 35 32,32,0.9999987355947788,True
8493,30 35 32,32,0.9999991570631338,True
8494,30 35 32,32,0.9999991570631338,True
8495,30 35 32,32,0.9999991570631338,True
8496,30 35 32,32,0.9999987355947788,True
8497,30 35 32,32,0.9999987355947788,True
8498,30 35 32,32,0.9999987355947788,True
8499,30 35 32,32,0.9999987355947788,True
8500,30 35 32,32,0.9999987355947788,True
8501,30 35 32,32,0.9999987355947788,True
8502,30 35 32,32,0.9999987355947788,True
8503,30 35 32,32,0.999998651301114,True
8504,30 35 32,32,0.999998651301114,True
8505,30 35 32,32,0.999998651301114,True
8506,30 35 32,32,0.999998651301114,True
8507,30 35 32,32,0.999998651301114,True
8508,30 35 32,32,0.9999984827137908,True
8509,30 35 32,32,0.9999990727694587,True
8510,30 35 32,32,0.9999985670074514,True
8511,30 35 32,32,0.9999989884757856,True
8512,30 35 32,32,0.9999984827137908,True
8513,30 35 32,32,0.9999984827137908,True
8514,30 35 32,32,0.9999984827137908,True
8515,30 35 32,32,0.9999985670074514,True
8516,30 35 32,32,0.999998651301114,True
8517,30 35 32,32,0.999998651301114,True
8518,30 35 32,32,0.999998651301114,True
8519,30 35 32,32,0.9999987355947788,True
8520,30 35 32,30,0.999998651301114,True
8521,30 35 32,30,0.9999989041821146,True
8522,30 35 32,30,0.9999987355947788,True
8523,30 35 32,32,0.9999984827137908,True
8524,30 35 32,32,0.9999984827137908,True
8525,30 35 32,35,0.9990269679804369,True
8526,30 35 32,30,0.9999962910793456,True
8527,30 35 32,30,0.9999989884757856,True
8528,30 35 32,32,0.9999983984201323,True
8529,30 35 32,32,0.9999983141264758,True
8530,30 35 32,32,0.9999983984201323,True
8531,30 35 32,32,0.9999984827137908,True
8532,30 35 32,32,0.9999985670074514,True
8533,30 35 32,32,0.9999985670074514,True
8534,30 35 32,32,0.999998651301114,True
8535,30 35 32,32,0.999998651301114,True
8536,30 35 32,32,0.999998651301114,True
8537,30 35 32,30,0.9999928350432712,True
8538,30 35 32,35,0.9999466425067315,True
8539,30 35 32,32,0.9999984827137908,True
8540,30 35 32,32,0.9999985670074514,True
8541,30 35 32,32,0.9999985670074514,True
8542,30 35 32,32,0.9999983984201323,True
8543,30 35 32,30,0.9999987355947788,True
8544,30 35 32,32,0.9999984827137908,True
8545,30 35 32,30,0.9999985670074514,True
8546,30 35 32,30,0.9999984827137908,True
8547,30 35 32,32,0.9999984827137908,True
8548,30 35 32,32,0.9999992413568111,True
8549,30 35 32,30,0.999988873250124,True
8550,30 35 32,32,0.9999992413568111,True
8551,30 35 32,32,0.9999984827137908,True
8552,30 35 32,32,0.9999992413568111,True
8553,30 35 32,32,0.9999992413568111,True
8554,30 35 32,32,0.9999992413568111,True
8555,30 35 32,30,0.9999991570631338,True
8556,30 35 32,32,0.9999982298328214,True
8557,30 35 32,32,0.9999983141264758,True
8558,30 35 32,32,0.9999983141264758,True
8559,30 35 32,32,0.9999983141264758,True
8560,30 35 32,32,0.9999982298328214,True
8561,30 35 32,32,0.9999982298328214,True
8562,30 35 32,30,0.9999988198884456,True
8563,30 35 32,30,0.9999989041821146,True
8564,30 35 32,30,0.9999989041821146,True
8565,30 35 32,30,0.9999988198884456,True
8566,30 35 32,32,0.9999984827137908,True
8567,30 35 32,32,0.999998651301114,True
8568,30 35 32,32,0.9999992413568111,True
8569,30 35 32,32,0.9999992413568111,True
8570,30 35 32,32,0.9999992413568111,True
8571,30 35 32,32,0.9999992413568111,True
8572,30 35 32,32,0.9999992413568111,True
8573,30 35 32,32,0.9999985670074514,True
8574,30 35 32,32,0.9999985670074514,True
8575,30 35 32,32,0.9999985670074514,True
8576,30 35 32,32,0.9999993256504904,True
8577,30 35 32,32,0.9999993256504904,True
8578,30 35 32,32,0.9999993256504904,True
8579,30 35 32,32,0.9999993256504904,True
8580,30 35 32,32,0.9999994099441718,True
8581,30 35 32,32,0.9999994099441718,True
8582,30 35 32,32,0.9999994099441718,True
8583,30 35 32,32,0.9999994099441718,True
8584,30 35 32,32,0.9999994099441718,True
8585,30 35 32,32,0.9999988198884456,True
8586,30 35 32,32,0.9999987355947788,True
8587,30 35 32,32,0.9999988198884456,True
8588,30 35 32,32,0.9999988198884456,True
8589,30 35 32,32,0.9999988198884456,True
8590,30 35 32,32,0.9999988198884456,True
8591,30 35 32,32,0.9999994099441718,True
8592,30 35 32,32,0.9999994099441718,True
8593,30 35 32,32,0.9999994099441718,True
8594,30 35 32,32,0.9999994099441718,True
8595,30 35 32,32,0.9999992413568111,True
8596,30 35 32,32,0.9999992413568111,True
8597,30 35 32,32,0.9999992413568111,True
8598,30 35 32,32,0.9999992413568111,True
8599,30 35 32,32,0.9999992413568111,True
8600,30 35 32,32,0.9999992413568111,True
8601,30 35 32,32,0.9999992413568111,True
8602,30 35 32,32,0.9999993256504904,True
8603,30 35 32,32,0.9999992413568111,True
8604,30 35 32,32,0.9999993256504904,True
8605,30 35 32,32,0.9999992413568111,True
8606,30 35 32,32,0.9999992413568111,True
8607,30 35 32,32,0.9999993256504904,True
8608,30 35 32,32,0.9999993256504904,True
8609,30 35 32,32,0.9999993256504904,True
8610,30 35 32,32,0.9999994099441718,True
8611,30 35 32,32,0.9999994099441718,True
8612,30 35 32,32,0.9999994099441718,True
8613,30 35 32,32,0.9999984827137908,True
8614,30 35 32,32,0.9999992413568111,True
8615,30 35 32,32,0.9999992413568111,True
8616,30 35 32,32,0.9999992413568111,True
8617,30 35 32,32,0.9999992413568111,True
8618,30 35 32,32,0.9999992413568111,True
8619,30 35 32,32,0.9999992413568111,True
8620,30 35 32,32,0.9999992413568111,True
8621,30 35 32,32,0.9999991570631338,True
8622,30 35 32,32,0.9999991570631338,True
8623,30 35 32,32,0.9999991570631338,True
8624,30 35 32,32,0.9999991570631338,True
8625,30 35 32,32,0.9999991570631338,True
8626,30 35 32,32,0.9999992413568111,True
8627,30 35 32,32,0.9999992413568111,True
8628,30 35 32,32,0.9999992413568111,True
8629,30 35 32,30,0.9999989884757856,True
8630,30 35 32,30,0.9999987355947788,True
8631,30 35 32,30,0.9999983984201323,True
8632,30 35 32,30,0.999998651301114,True
8633,30 35 32,30,0.999998651301114,True
8634,30 35 32,30,0.9999987355947788,True
8635,30 35 32,32,0.9999983984201323,True
8636,30 35 32,30,0.9999988198884456,True
8637,30 35 32,30,0.9999990727694587,True
8638,30 35 32,30,0.9999990727694587,True
8639,30 35 32,30,0.9999990727694587,True
8640,30 35 32,32,0.9999987355947788,True
8641,30 35 32,32,0.9999987355947788,True
8642,30 35 32,32,0.999998651301114,True
8643,30 35 32,30,0.9999982298328214,True
8644,30 35 32,32,0.999998651301114,True
8645,30 35 32,32,0.999998651301114,True
8646,30 35 32,32,0.9999985670074514,True
8647,30 35 32,32,0.9999985670074514,True
8648,30 35 32,30,0.9999973026027609,True
8649,30 35 32,30,0.9999971340155042,True
8650,30 35 32,32,0.9999983984201323,True
8651,30 35 32,32,0.9999983984201323,True
8652,30 35 32,32,0.999998651301114,True
8653,30 35 32,30,0.9999967125473989,True
8654,30 35 32,30,0.9999967125473989,True
8655,30 35 32,30,0.999996628253784,True
8656,30 35 32,30,0.9999967125473989,True
8657,30 35 32,30,0.99999527955623,True
8658,30 35 32,32,0.9999984827137908,True
8659,30 35 32,32,0.9999985670074514,True
8660,30 35 32,32,0.9999983984201323,True
8661,30 35 32,30,0.9999947737947846,True
8662,30 35 32,32,0.999998651301114,True
8663,30 35 32,32,0.9999993256504904,True
8664,30 35 32,32,0.9999993256504904,True
8665,30 35 32,35,0.9999195847600872,True
8666,30 35 32,35,0.9999195847600872,True
8667,30 35 32,32,0.9999983984201323,True
8668,30 35 32,32,0.9999992413568111,True
8669,30 35 32,32,0.9999992413568111,True
8670,30 35 32,32,0.9999992413568111,True
8671,30 35 32,32,0.9999992413568111,True
8672,30 35 32,32,0.9999991570631338,True
8673,30 35 32,32,0.9999993256504904,True
8674,30 35 32,32,0.9999993256504904,True
8675,30 35 32,32,0.9999992413568111,True
8676,30 35 32,32,0.9999991570631338,True
8677,30 35 32,32,0.9999991570631338,True
8678,30 35 32,32,0.9999992413568111,True
8679,30 35 32,32,0.9999993256504904,True
8680,0,9,0.1412809149685481,True
8681,0,9,0.09403386475331477,True
8682,0,3,0.05796383424732654,True
8683,0,3,0.05788395257006673,True
8684,10,10,0.9982922215047152,False
8685,10,10,0.6523117877698801,False
8686,10,10,0.6469894626121626,False
8687,20,20,1.0,False
8688,20,20,1.0,False
8689,31,31,0.9999989041821146,False
8690,31,31,0.9999988198884456,False
8691,31,31,0.9999992413568111,False
8692,32,32,0.9999962067857412,False
8693,32,32,0.9999962910793456,False
8694,32,32,0.7462330399890031,False
8695,32,32,0.8608085649336016,False
8696,32,32,0.999631999042089,False
8697,32,32,0.9996562932905583,False
8698,32,32,0.9999962067857412,False
8699,32,32,0.983917217734011,False
8700,32,32,0.9999964596665606,False
8701,32,32,0.999996375372952,False
8702,32,32,0.999996375372952,False
8703,32,32,0.9999965439601713,False
8704,32,32,0.9999965439601713,False
8705,32,32,0.9999965439601713,False
8706,32,32,0.9999965439601713,False
8707,32,32,0.9999965439601713,False
8708,32,32,0.9999965439601713,False
8709,32,32,0.9999965439601713,False
8710,32,32,0.999996628253784,False
8711,32,32,0.999996628253784,False
8712,32,32,0.9999965439601713,False
8713,32,32,0.9999964596665606,False
8714,32,32,0.9999974711900259,False
8715,32,32,0.9999975554836615,False
8716,32,32,0.9999975554836615,False
8717,32,32,0.9999975554836615,False
8718,32,32,0.9999975554836615,False
8719,32,32,0.9999976397772992,False
8720,32,32,0.9999975554836615,False
8721,32,32,0.9999975554836615,False
8722,32,32,0.9999975554836615,False
8723,32,32,0.9999975554836615,False
8724,32,32,0.9999975554836615,False
8725,32,32,0.9999975554836615,False
