frame,original,ocr_result,confidence,is_different
10415,17,0-6-,0.9,True
10416,17,0-6-,0.9,True
10417,17,0-6-,0.9,True
10418,17,0-6-,0.9,True
10419,17,0-6-,0.9,True
10420,17,0-6-,0.9,True
10421,16,0-5-,0.9,True
10422,16,0-5-,0.9,True
10423,16,0-5-,0.9,True
10424,16,0-5-,0.9,True
10425,16,0-5-,0.9,True
10426,16,0-5-,0.9,True
10427,33,2-2-,0.9,True
10428,33,2-2-,0.9,True
10429,33,2-2-,0.9,True
10430,33,2-2-,0.9,True
10431,33,2-2-,0.9,True
10432,33,2-2-,0.9,True
10433,33,2-2-,0.9,True
10434,33,2-2-,0.9,True
10435,33,2-2-,0.9,True
10436,33,2-2-,0.9,True
10437,33,2-2-,0.9,True
10438,33,2-2-,0.9,True
10439,33,2-2-,0.9,True
10440,33,2-2-,0.9,True
10441,33,2-2-,0.9,True
10442,34,2-3-,0.9,True
10443,34,2-3-,0.9,True
10444,34,2-3-,0.9,True
10445,34,2-3-,0.9,True
10446,34,2-3-,0.9,True
10447,34,2-3-,0.9,True
10448,35,2-4-,0.9,True
10449,35,2-4-,0.9,True
10450,35,2-4-,0.9,True
10451,35,2-4-,0.9,True
10452,34,2-3-,0.9,True
10453,34,2-3-,0.9,True
10454,34,2-3-,0.9,True
10455,34,2-3-,0.9,True
10456,34,2-3-,0.9,True
10457,34,2-3-,0.9,True
10458,33,2-2-,0.9,True
10459,10,0--,0.9,True
10460,10,0--,0.9,True
10461,0,0-,0.9,True
10462,0,0-,0.9,True
10463,0,0-,0.9,True
10464,0,0-,0.9,True
10465,0,0-,0.9,True
10466,0,0-,0.9,True
10467,0,0-,0.9,True
10468,0,0-,0.9,True
10469,10,0--,0.9,True
10470,10,0--,0.9,True
10471,10,0--,0.9,True
10472,10,0--,0.9,True
10473,15,0-4-,0.9,True
10474,15,0-4-,0.9,True
10475,30,2--,0.9,True
10476,30,2--,0.9,True
10477,30,2--,0.9,True
10478,33,2-2-,0.9,True
10479,33,2-2-,0.9,True
10480,33,2-2-,0.9,True
10481,33,2-2-,0.9,True
10482,33,2-2-,0.9,True
10483,33,2-2-,0.9,True
10484,33,2-2-,0.9,True
10485,33,2-2-,0.9,True
10486,33,2-2-,0.9,True
10487,34,2-3-,0.9,True
10488,34,2-3-,0.9,True
10489,34,2-3-,0.9,True
10490,34,2-3-,0.9,True
10491,34,2-3-,0.9,True
10492,35,2-4-,0.9,True
10493,35,2-4-,0.9,True
10494,35,2-4-,0.9,True
10495,35,2-4-,0.9,True
10496,34,2-3-,0.9,True
10497,34,2-3-,0.9,True
10498,34,2-3-,0.9,True
10499,34,2-3-,0.9,True
10500,34,2-3-,0.9,True
10501,34,2-3-,0.9,True
10502,34,2-3-,0.9,True
10503,34,2-3-,0.9,True
10504,34,2-3-,0.9,True
10505,34,2-3-,0.9,True
10506,34,2-3-,0.9,True
10507,34,2-3-,0.9,True
10508,33,2-2-,0.9,True
10509,33,2-2-,0.9,True
10510,33,2-2-,0.9,True
10511,33,2-2-,0.9,True
10512,33,2-2-,0.9,True
10513,33,2-2-,0.9,True
10514,33,2-2-,0.9,True
10515,33,2-2-,0.9,True
10516,33,2-2-,0.9,True
10517,33,2-2-,0.9,True
10518,33,2-2-,0.9,True
10519,33,2-2-,0.9,True
10520,33,2-2-,0.9,True
10521,33,2-2-,0.9,True
10522,33,2-2-,0.9,True
10523,33,2-2-,0.9,True
10524,33,2-2-,0.9,True
10525,33,2-2-,0.9,True
10526,34,2-3-,0.9,True
10527,34,2-3-,0.9,True
10528,34,2-3-,0.9,True
10529,34,2-3-,0.9,True
10530,34,2-3-,0.9,True
10531,34,2-3-,0.9,True
10532,34,2-3-,0.9,True
10533,34,2-3-,0.9,True
10534,34,2-3-,0.9,True
10535,34,2-3-,0.9,True
10536,34,2-3-,0.9,True
10537,34,2-3-,0.9,True
10538,34,2-3-,0.9,True
10539,35,2-4-,0.9,True
10540,35,2-4-,0.9,True
10541,35,2-4-,0.9,True
10542,35,2-4-,0.9,True
10543,35,2-4-,0.9,True
10544,35,2-4-,0.9,True
10545,34,2-3-,0.9,True
10546,34,2-3-,0.9,True
10547,34,2-3-,0.9,True
10548,34,2-3-,0.9,True
10549,34,2-3-,0.9,True
10550,35,2-4-,0.9,True
10551,35,2-4-,0.9,True
10552,35,2-4-,0.9,True
10553,34,2-3-,0.9,True
10554,33,2-2-,0.9,True
10555,33,2-2-,0.9,True
10556,33,2-2-,0.9,True
10557,33,2-2-,0.9,True
10558,31,2-0-,0.9,True
10559,31,2-0-,0.9,True
10560,26,1-5-,0.9,True
10561,26,1-5-,0.9,True
10562,23,1-2-,0.9,True
10563,23,1-2-,0.9,True
10564,23,1-2-,0.9,True
10565,26,1-5-,0.9,True
10566,26,1-5-,0.9,True
10567,30,2--,0.9,True
10568,30,2--,0.9,True
10569,32,2-1-,0.9,True
10570,32,2-1-,0.9,True
10571,32,2-1-,0.9,True
10572,32,2-1-,0.9,True
10573,34,2-3-,0.9,True
10574,34,2-3-,0.9,True
10575,32,2-1-,0.9,True
10576,25,1-4-,0.9,True
10577,25,1-4-,0.9,True
10578,26,1-5-,0.9,True
10579,26,1-5-,0.9,True
10580,32,2-1-,0.9,True
10581,32,2-1-,0.9,True
10582,33,2-2-,0.9,True
10583,33,2-2-,0.9,True
10584,34,2-3-,0.9,True
10585,34,2-3-,0.9,True
10586,35,2-4-,0.9,True
10587,35,2-4-,0.9,True
10588,35,2-4-,0.9,True
10589,35,2-4-,0.9,True
10590,35,2-4-,0.9,True
10591,35,2-4-,0.9,True
10592,35,2-4-,0.9,True
10593,35,2-4-,0.9,True
10594,34,2-3-,0.9,True
10595,34,2-3-,0.9,True
10596,34,2-3-,0.9,True
10597,34,2-3-,0.9,True
10598,35,2-4-,0.9,True
10599,35,2-4-,0.9,True
10600,35,2-4-,0.9,True
10601,35,2-4-,0.9,True
10602,0,7-,0.9,True
10603,0,7-,0.9,True
10604,0,7-,0.9,True
10605,0,7-,0.9,True
10606,0,7-,0.9,True
10607,0,7-,0.9,True
10608,0,0-,0.9,True
10609,0,0-,0.9,True
10610,0,0-,0.9,True
10611,0,0-,0.9,True
10612,0,0-,0.9,True
10613,0,0-,0.9,True
10614,5,4-,0.9,True
10615,5,4-,0.9,True
10616,10,0--,0.9,True
10617,10,0--,0.9,True
10618,10,0--,0.9,True
10619,10,0--,0.9,True
10620,20,1--,0.9,True
10621,20,1--,0.9,True
10622,20,1--,0.9,True
10623,34,2-3-,0.9,True
10624,34,2-3-,0.9,True
10625,34,2-3-,0.9,True
10626,34,2-3-,0.9,True
10627,34,2-3-,0.9,True
10628,34,2-3-,0.9,True
10629,34,2-3-,0.9,True
10630,34,2-3-,0.9,True
10631,34,2-3-,0.9,True
10632,34,2-3-,0.9,True
10633,34,2-3-,0.9,True
10634,34,2-3-,0.9,True
10635,34,2-3-,0.9,True
10636,34,2-3-,0.9,True
10637,34,2-3-,0.9,True
10638,34,2-3-,0.9,True
10639,34,2-3-,0.9,True
10640,35,2-4-,0.9,True
10641,35,2-4-,0.9,True
10642,35,2-4-,0.9,True
10643,35,2-4-,0.9,True
10644,35,2-4-,0.9,True
10645,35,2-4-,0.9,True
10646,34,2-3-,0.9,True
10647,34,2-3-,0.9,True
10648,34,2-3-,0.9,True
10649,34,2-3-,0.9,True
10650,34,2-3-,0.9,True
10651,34,2-3-,0.9,True
10652,34,2-3-,0.9,True
10653,34,2-3-,0.9,True
10654,35,2-4-,0.9,True
10655,35,2-4-,0.9,True
10656,35,2-4-,0.9,True
10657,21,1-0-,0.9,True
10658,21,1-0-,0.9,True
10659,20,1--,0.9,True
10660,20,1--,0.9,True
10661,15,0-4-,0.9,True
10662,15,0-4-,0.9,True
10663,0,0-,0.9,True
10664,0,0-,0.9,True
10665,0,0-,0.9,True
10666,0,0-,0.9,True
10667,0,0-,0.9,True
10668,0,0-,0.9,True
10669,0,0-,0.9,True
10670,0,0-,0.9,True
10671,0,0-,0.9,True
10672,10,0--,0.9,True
10673,10,0--,0.9,True
10674,10,0--,0.9,True
10675,10,0--,0.9,True
10676,15,0-4-,0.9,True
10677,15,0-4-,0.9,True
10678,25,1-4-,0.9,True
10679,25,1-4-,0.9,True
10680,25,1-4-,0.9,True
10681,33,2-2-,0.9,True
10682,33,2-2-,0.9,True
10683,34,2-3-,0.9,True
10684,34,2-3-,0.9,True
10685,34,2-3-,0.9,True
10686,34,2-3-,0.9,True
10687,34,2-3-,0.9,True
10688,34,2-3-,0.9,True
10689,34,2-3-,0.9,True
10690,34,2-3-,0.9,True
10691,32,2-1-,0.9,True
10692,21,1-6-,0.9,True
10693,21,1-0-,0.9,True
10694,21,1-0-,0.9,True
10695,21,1-0-,0.9,True
10696,23,1-2-,0.9,True
10697,25,1-4-,0.9,True
10698,24,1-3-,0.9,True
10699,24,1-3-,0.9,True
10700,23,1-2-,0.9,True
10701,23,1-2-,0.9,True
10702,22,1-1-,0.9,True
10703,22,1-1-,0.9,True
10704,22,1-1-,0.9,True
10705,22,1-1-,0.9,True
10706,22,1-1-,0.9,True
10707,19,0-8-,0.9,True
10708,19,0-8-,0.9,True
10709,16,0-5-,0.9,True
10710,16,0-5-,0.9,True
10711,16,0-5-,0.9,True
10712,15,0-4-,0.9,True
10713,15,0-4-,0.9,True
10714,34,2-3-,0.9,True
10715,34,2-3-,0.9,True
10716,34,2-3-,0.9,True
10717,34,2-3-,0.9,True
10718,34,2-3-,0.9,True
10719,34,2-3-,0.9,True
10720,34,2-3-,0.9,True
10721,34,2-3-,0.9,True
10722,34,2-3-,0.9,True
10723,34,2-3-,0.9,True
10724,33,2-2-,0.9,True
10725,32,2-1-,0.9,True
10726,32,2-1-,0.9,True
10727,31,2-0-,0.9,True
10728,19,0-8-,0.9,True
10729,19,0-8-,0.9,True
10730,19,0-8-,0.9,True
10731,30 35 32,2-1-,0.9,True
10732,30 35 32,2-1-,0.9,True
10733,30 35 32,2-1-,0.9,True
10734,30 35 32,2-1-,0.9,True
10735,30 35 32,2-1-,0.9,True
10736,30 35 32,2-1-,0.9,True
10737,30 35 32,2-1-,0.9,True
10738,30 35 32,2-1-,0.9,True
10739,30 35 32,2-1-,0.9,True
10740,30 35 32,2-1-,0.9,True
10741,30 35 32,2-,0.9,True
10742,30 35 32,2-,0.9,True
10743,30 35 32,2-,0.9,True
10744,30 35 32,2-,0.9,True
10745,30 35 32,2-,0.9,True
10746,30 35 32,2-,0.9,True
10747,30 35 32,2-,0.9,True
10748,30 35 32,2-,0.9,True
10749,30 35 32,2-1-,0.9,True
10750,30 35 32,2-1-,0.9,True
10751,30 35 32,2-,0.9,True
10752,30 35 32,2-,0.9,True
10753,30 35 32,2-,0.9,True
10754,30 35 32,2-,0.9,True
10755,30 35 32,2-,0.9,True
10756,30 35 32,2-,0.9,True
10757,30 35 32,2-,0.9,True
10758,30 35 32,2-,0.9,True
10759,30 35 32,2-,0.9,True
10760,30 35 32,2-,0.9,True
10761,30 35 32,2-1-,0.9,True
10762,30 35 32,2-,0.9,True
10763,30 35 32,2-,0.9,True
10764,30 35 32,2-,0.9,True
10765,30 35 32,2-1-,0.9,True
10766,30 35 32,2-1-,0.9,True
10767,0,0-,0.9,True
10768,0,0-,0.9,True
10769,0,0-,0.9,True
10770,0,0-,0.9,True
10771,10,0--,0.9,True
10772,10,0--,0.9,True
10773,10,0--,0.9,True
10774,20,1--,0.9,True
10775,20,1--,0.9,True
10776,32,2-1-,0.9,True
10777,32,2-1-,0.9,True
10778,32,2-1-,0.9,True
10779,32,2-1-,0.9,True
10780,32,2-1-,0.9,True
10781,32,2-1-,0.9,True
10782,32,2-1-,0.9,True
10783,32,2-1-,0.9,True
10784,32,2-1-,0.9,True
10785,32,2-1-,0.9,True
10786,32,2-1-,0.9,True
10787,32,2-1-,0.9,True
10788,32,2-1-,0.9,True
10789,32,2-1-,0.9,True
10790,32,2-1-,0.9,True
10791,32,2-1-,0.9,True
10792,32,2-1-,0.9,True
10793,32,2-1-,0.9,True
10794,32,2-1-,0.9,True
10795,32,2-1-,0.9,True
10796,32,2-1-,0.9,True
10797,32,2-1-,0.9,True
10798,32,2-1-,0.9,True
10799,32,2-1-,0.9,True
10800,32,2-1-,0.9,True
10801,32,2-1-,0.9,True
10802,32,2-1-,0.9,True
10803,32,2-1-,0.9,True
10804,32,2-1-,0.9,True
10805,24,1-3-,0.9,True
10806,24,1-3-,0.9,True
10807,18,0-7-,0.9,True
10808,18,0-7-,0.9,True
10809,22,1-1-,0.9,True
10810,22,1-1-,0.9,True
10811,22,1-1-,0.9,True
10812,32,2-1-,0.9,True
10813,32,2-1-,0.9,True
10814,32,2-1-,0.9,True
10815,32,2-1-,0.9,True
10816,32,2-1-,0.9,True
10817,32,2-1-,0.9,True
10818,32,2-1-,0.9,True
10819,32,2-1-,0.9,True
10820,32,2-1-,0.9,True
10821,32,2-1-,0.9,True
10822,32,2-1-,0.9,True
10823,32,2-1-,0.9,True
10824,32,2-1-,0.9,True
10825,32,2-1-,0.9,True
10826,32,2-1-,0.9,True
10827,32,2-1-,0.9,True
10828,32,2-1-,0.9,True
10829,32,2-1-,0.9,True
10830,32,2-1-,0.9,True
10831,31,2-0-,0.9,True
10832,31,2-0-,0.9,True
10833,12,0-1-,0.9,True
10834,12,0-1-,0.9,True
10835,11,0-0-,0.9,True
10836,11,0-0-,0.9,True
10837,11,0-0-,0.9,True
10838,12,0-1-,0.9,True
10839,12,0-1-,0.9,True
10840,12,0-1-,0.9,True
10841,12,0-1-,0.9,True
10842,13,0-2-,0.9,True
10843,30,2--,0.9,True
10844,31,2-0-,0.9,True
10845,31,2-0-,0.9,True
10846,31,2-0-,0.9,True
10847,31,2-0-,0.9,True
10848,31,2-0-,0.9,True
10849,31,2-0-,0.9,True
10850,31,2-0-,0.9,True
10851,31,2-0-,0.9,True
10852,31,2-0-,0.9,True
10853,31,2-0-,0.9,True
10854,31,2-0-,0.9,True
10855,31,2-0-,0.9,True
10856,31,2-0-,0.9,True
10857,31,2-0-,0.9,True
10858,30 35 32,2-1-,0.9,True
10859,30 35 32,2-1-,0.9,True
10860,30 35 32,2-1-,0.9,True
10861,30 35 32,2-1-,0.9,True
10862,30 35 32,2-1-,0.9,True
10863,30 35 32,2-1-,0.9,True
10864,30 35 32,2-1-,0.9,True
10865,30 35 32,2-1-,0.9,True
10866,30 35 32,2-1-,0.9,True
10867,30 35 32,2-1-,0.9,True
10868,30 35 32,2-1-,0.9,True
10869,30 35 32,2-1-,0.9,True
10870,30 35 32,2-1-,0.9,True
10871,30 35 32,2-1-,0.9,True
10872,30 35 32,2-1-,0.9,True
10873,30 35 32,2-1-,0.9,True
10874,30 35 32,2-1-,0.9,True
10875,30 35 32,2-1-,0.9,True
10876,30 35 32,2-1-,0.9,True
10877,30 35 32,2-1-,0.9,True
10878,30 35 32,2-4-1-,0.9,True
10879,30 35 32,2-4-1-,0.9,True
10880,30 35 32,2-4-1-,0.9,True
10881,30 35 32,2-4-1-,0.9,True
10882,30 35 32,2-4-1-,0.9,True
10883,30 35 32,2-4-1-,0.9,True
10884,30 35 32,2-4-1-,0.9,True
10885,30 35 32,2-4-1-,0.9,True
10886,30 35 32,2-4-1-,0.9,True
10887,30 35 32,2-4-1-,0.9,True
10888,30 35 32,2-4-1-,0.9,True
10889,30 35 32,2-4-1-,0.9,True
10890,30 35 32,2-4-1-,0.9,True
10891,30 35 32,2-4-1-,0.9,True
10892,30 35 32,2-4-1-,0.9,True
10893,30 35 32,2-4-1-,0.9,True
10894,30 35 32,2-4-1-,0.9,True
10895,30 35 32,2-4-1-,0.9,True
10896,30 35 32,2-4-1-,0.9,True
10897,30 35 32,2-4-1-,0.9,True
10898,30 35 32,2-4-1-,0.9,True
10899,30 35 32,2-4-1-,0.9,True
10900,30 35 32,2-4-1-,0.9,True
10901,30 35 32,2-4-1-,0.9,True
10902,30 35 32,2-4-1-,0.9,True
10903,30 35 32,2-4-1-,0.9,True
10904,30 35 32,2-4-1-,0.9,True
10905,30 35 32,2-4-1-,0.9,True
10906,30 35 32,2-4-1-,0.9,True
10907,30 35 32,2-1-,0.9,True
10908,30 35 32,2-1-,0.9,True
10909,30 35 32,2-1-,0.9,True
10910,30 35 32,2-1-,0.9,True
10911,30 35 32,2-1-,0.9,True
10912,30 35 32,2-1-,0.9,True
10913,30 35 32,2-4-1-,0.9,True
10914,30 35 32,2-1-,0.9,True
10915,30 35 32,2-1-,0.9,True
10916,30 35 32,2-1-,0.9,True
10917,30 35 32,2-1-,0.9,True
10918,30 35 32,2-1-,0.9,True
10919,30 35 32,2-1-,0.9,True
10920,30 35 32,2-1-,0.9,True
10921,30 35 32,2-1-,0.9,True
10922,30 35 32,2-1-,0.9,True
10923,30 35 32,2-1-,0.9,True
10924,30 35 32,2-1-,0.9,True
10925,30 35 32,2-1-,0.9,True
10926,30 35 32,2-1-,0.9,True
10927,30 35 32,2-1-,0.9,True
10928,30 35 32,2-1-,0.9,True
10929,30 35 32,2-1-,0.9,True
10930,30 35 32,2-1-,0.9,True
10931,30 35 32,2-1-,0.9,True
10932,30 35 32,2-1-,0.9,True
10933,30 35 32,2-1-,0.9,True
10934,30 35 32,2-1-,0.9,True
10935,30 35 32,2-1-,0.9,True
10936,30 35 32,2-1-,0.9,True
10937,30 35 32,2-1-,0.9,True
10938,30 35 32,2-1-,0.9,True
10939,30 35 32,2-1-,0.9,True
10940,30 35 32,2-1-,0.9,True
10941,30 35 32,2-1-,0.9,True
10942,30 35 32,2-1-,0.9,True
10943,30 35 32,2-1-,0.9,True
10944,30 35 32,2-1-,0.9,True
10945,30 35 32,2-1-,0.9,True
10946,30 35 32,2-1-,0.9,True
10947,30 35 32,2-1-,0.9,True
10948,30 35 32,2-1-,0.9,True
10949,30 35 32,2-1-,0.9,True
10950,30 35 32,2-1-,0.9,True
10951,30 35 32,2-1-,0.9,True
10952,30 35 32,2-1-,0.9,True
10953,30 35 32,2-1-,0.9,True
10954,30 35 32,2-1-,0.9,True
10955,30 35 32,2-1-,0.9,True
10956,30 35 32,2-1-,0.9,True
10957,30 35 32,2-1-,0.9,True
10958,30 35 32,2-1-,0.9,True
10959,30 35 32,2-1-,0.9,True
10960,30 35 32,2-1-,0.9,True
10961,30 35 32,2-1-,0.9,True
10962,30 35 32,2-1-,0.9,True
10963,30 35 32,2-1-,0.9,True
10964,30 35 32,2-1-,0.9,True
10965,30 35 32,2-1-,0.9,True
10966,30 35 32,2-1-,0.9,True
10967,30 35 32,2-1-,0.9,True
10968,30 35 32,2-1-,0.9,True
10969,30 35 32,2-1-,0.9,True
10970,30 35 32,2-1-,0.9,True
10971,30 35 32,2-1-,0.9,True
10972,30 35 32,2-1-,0.9,True
10973,30 35 32,2-1-,0.9,True
10974,30 35 32,2-1-,0.9,True
10975,30 35 32,2-1-,0.9,True
10976,30 35 32,2-1-,0.9,True
10977,30 35 32,2-1-,0.9,True
10978,30 35 32,2-1-,0.9,True
10979,30 35 32,2-1-,0.9,True
10980,30 35 32,2-1-,0.9,True
10981,30 35 32,2-1-,0.9,True
10982,30 35 32,2-1-,0.9,True
10983,30 35 32,2-1-,0.9,True
10984,30 35 32,2-1-,0.9,True
10985,30 35 32,2-1-,0.9,True
10986,30 35 32,2-1-,0.9,True
10987,30 35 32,2-1-,0.9,True
10988,30 35 32,2-1-,0.9,True
10989,30 35 32,2-1-,0.9,True
10990,30 35 32,2-1-,0.9,True
10991,30 35 32,2-1-,0.9,True
10992,30 35 32,2-1-,0.9,True
10993,30 35 32,2-1-,0.9,True
10994,30 35 32,2-1-,0.9,True
10995,30 35 32,2-1-,0.9,True
10996,30 35 32,2-1-,0.9,True
10997,30 35 32,2-1-,0.9,True
10998,30 35 32,2-1-,0.9,True
10999,30 35 32,2-1-,0.9,True
11000,30 35 32,2-4-1-,0.9,True
11001,30 35 32,2-4-1-,0.9,True
11002,30 35 32,2-4-1-,0.9,True
11003,30 35 32,2-4-1-,0.9,True
11004,30 35 32,2-1-,0.9,True
11005,30 35 32,2-1-,0.9,True
11006,30 35 32,2-1-,0.9,True
11007,30 35 32,2-1-,0.9,True
11008,30 35 32,2-1-,0.9,True
11009,30 35 32,2-1-,0.9,True
11010,30 35 32,2-1-,0.9,True
11011,30 35 32,2-1-,0.9,True
11012,30 35 32,2-1-,0.9,True
11013,30 35 32,2-1-,0.9,True
11014,30 35 32,2-1-,0.9,True
11015,30 35 32,2-1-,0.9,True
11016,30 35 32,2-1-,0.9,True
11017,30 35 32,2-1-,0.9,True
11018,30 35 32,2-1-,0.9,True
11019,30 35 32,2-1-,0.9,True
11020,30 35 32,2-1-,0.9,True
11021,30 35 32,2-1-,0.9,True
11022,30 35 32,2-1-,0.9,True
11023,30 35 32,2-1-,0.9,True
11024,30 35 32,2-1-,0.9,True
11025,30 35 32,2-1-,0.9,True
11026,30 35 32,2-1-,0.9,True
11027,30 35 32,2-1-,0.9,True
11028,30 35 32,2-1-,0.9,True
11029,30 35 32,2-1-,0.9,True
11030,30 35 32,2-1-,0.9,True
11031,30 35 32,2-1-,0.9,True
11032,30 35 32,2-1-,0.9,True
11033,30 35 32,2-1-,0.9,True
11034,30 35 32,2-1-,0.9,True
11035,30 35 32,2-1-,0.9,True
11036,30 35 32,2-1-,0.9,True
11037,30 35 32,2-1-,0.9,True
11038,10,0--,0.9,True
11039,10,0--,0.9,True
11040,10,0--,0.9,True
11041,10,0--,0.9,True
11042,15,0-4-,0.9,True
11043,15,0-4-,0.9,True
11044,15,0-4-,0.9,True
11045,31,2-0-,0.9,True
11046,31,2-0-,0.9,True
11047,31,2-0-,0.9,True
11048,31,2-0-,0.9,True
11049,31,2-0-,0.9,True
11050,31,2-0-,0.9,True
11051,31,2-0-,0.9,True
11052,31,2-0-,0.9,True
11053,31,2-0-,0.9,True
11054,31,2-0-,0.9,True
11055,31,2-0-,0.9,True
11056,31,2-0-,0.9,True
11057,31,2-0-,0.9,True
11058,31,2-0-,0.9,True
11059,31,2-0-,0.9,True
11060,31,2-0-,0.9,True
11061,31,2-0-,0.9,True
11062,31,2-0-,0.9,True
11063,31,2-0-,0.9,True
11064,31,2-0-,0.9,True
11065,31,2-0-,0.9,True
11066,31,2-0-,0.9,True
11067,31,2-0-,0.9,True
11068,31,2-0-,0.9,True
11069,31,2-0-,0.9,True
11070,31,2-0-,0.9,True
11071,31,2-0-,0.9,True
11072,31,2-0-,0.9,True
11073,14,0-3-,0.9,True
11074,16,0-5-,0.9,True
11075,16,0-5-,0.9,True
11076,16,0-5-,0.9,True
11077,16,0-5-,0.9,True
11078,16,0-5-,0.9,True
11079,15,0-4-,0.9,True
11080,15,0-4-,0.9,True
11081,15,0-4-,0.9,True
11082,15,0-4-,0.9,True
11083,14,0-3-,0.9,True
11084,14,0-3-,0.9,True
11085,14,0-3-,0.9,True
11086,14,0-3-,0.9,True
11087,14,0-3-,0.9,True
11088,14,0-3-,0.9,True
11089,14,0-3-,0.9,True
11090,14,0-3-,0.9,True
11091,8,7-,0.9,True
11092,8,7-,0.9,True
11093,13,0-2-,0.9,True
11094,13,0-2-,0.9,True
11095,15,0-4-,0.9,True
11096,15,0-4-,0.9,True
11097,15,0-4-,0.9,True
11098,15,0-4-,0.9,True
11099,14,0-3-,0.9,True
11100,14,0-3-,0.9,True
11101,14,0-3-,0.9,True
11102,14,0-3-,0.9,True
11103,14,0-3-,0.9,True
11104,14,0-3-,0.9,True
11105,14,0-3-,0.9,True
11106,13,0-2-,0.9,True
11107,13,0-2-,0.9,True
11108,13,0-2-,0.9,True
11109,13,0-2-,0.9,True
11110,13,0-2-,0.9,True
11111,13,0-2-,0.9,True
11112,12,0-1-,0.9,True
11113,12,0-1-,0.9,True
11114,12,0-1-,0.9,True
11115,12,0-1-,0.9,True
11116,13,0-2-,0.9,True
11117,13,0-2-,0.9,True
11118,13,0-2-,0.9,True
11119,13,0-2-,0.9,True
11120,13,0-2-,0.9,True
11121,13,0-2-,0.9,True
11122,13,0-2-,0.9,True
11123,11,0-0-,0.9,True
11124,11,0-0-,0.9,True
11125,13,0-2-,0.9,True
11126,13,0-2-,0.9,True
11127,13,0-2-,0.9,True
11128,13,0-2-,0.9,True
11129,13,0-2-,0.9,True
11130,13,0-2-,0.9,True
11131,13,0-2-,0.9,True
11132,11,0-0-,0.9,True
11133,11,0-0-,0.9,True
11134,14,0-3-,0.9,True
11135,14,0-3-,0.9,True
11136,12,0-1-,0.9,True
11137,12,0-1-,0.9,True
11138,13,0-2-,0.9,True
11139,13,0-2-,0.9,True
11140,14,0-3-,0.9,True
11141,14,0-3-,0.9,True
11142,13,0-2-,0.9,True
11143,13,0-2-,0.9,True
11144,13,0-2-,0.9,True
11145,13,0-2-,0.9,True
11146,12,0-1-,0.9,True
11147,13,0-2-,0.9,True
11148,13,0-2-,0.9,True
11149,14,0-3-,0.9,True
11150,14,0-3-,0.9,True
11151,13,0-2-,0.9,True
11152,13,0-2-,0.9,True
11153,13,0-2-,0.9,True
11154,13,0-2-,0.9,True
11155,13,0-2-,0.9,True
11156,13,0-2-,0.9,True
11157,13,0-2-,0.9,True
11158,13,0-2-,0.9,True
11159,13,0-2-,0.9,True
11160,13,0-2-,0.9,True
11161,13,0-2-,0.9,True
11162,13,0-2-,0.9,True
11163,13,0-2-,0.9,True
11164,13,0-2-,0.9,True
11165,13,0-2-,0.9,True
11166,12,0-1-,0.9,True
11167,12,0-1-,0.9,True
11168,12,0-1-,0.9,True
11169,12,0-1-,0.9,True
11170,13,0-2-,0.9,True
11171,13,0-2-,0.9,True
11172,14,0-3-,0.9,True
11173,14,0-3-,0.9,True
11174,13,0-2-,0.9,True
11175,13,0-2-,0.9,True
11176,13,0-2-,0.9,True
11177,13,0-2-,0.9,True
11178,13,0-2-,0.9,True
11179,0,0-,0.9,True
11180,0,0-,0.9,True
11181,0,0-,0.9,True
11182,0,0-,0.9,True
11183,0,0-,0.9,True
11184,0,0-,0.9,True
11185,5,4-,0.9,True
11186,5,4-,0.9,True
11187,10,0--,0.9,True
11188,10,0--,0.9,True
11189,10,0--,0.9,True
11190,20,1--,0.9,True
11191,20,1--,0.9,True
11192,31,2-0-,0.9,True
11193,31,2-0-,0.9,True
11194,17,0-6-,0.9,True
11195,17,0-6-,0.9,True
11196,13,0-2-,0.9,True
11197,13,0-2-,0.9,True
11198,13,0-2-,0.9,True
11199,17,0-6-,0.9,True
11200,17,0-6-,0.9,True
11201,17,0-6-,0.9,True
11202,17,0-6-,0.9,True
11203,25,1-4-,0.9,True
11204,25,1-4-,0.9,True
11205,32,2-1-,0.9,True
11206,32,2-1-,0.9,True
11207,33,2-2-,0.9,True
11208,33,2-2-,0.9,True
11209,33,2-2-,0.9,True
11210,34,2-3-,0.9,True
11211,34,2-3-,0.9,True
11212,35,2-4-,0.9,True
11213,35,2-4-,0.9,True
11214,35,2-4-,0.9,True
11215,35,2-4-,0.9,True
11216,35,2-4-,0.9,True
11217,35,2-4-,0.9,True
11218,35,2-4-,0.9,True
11219,34,2-3-,0.9,True
11220,34,2-3-,0.9,True
11221,34,2-3-,0.9,True
11222,34,2-3-,0.9,True
11223,35,2-4-,0.9,True
11224,35,2-4-,0.9,True
11225,35,2-4-,0.9,True
11226,35,2-4-,0.9,True
11227,-20,1--,0.9,True
11228,-20,1--,0.9,True
11229,5,4-,0.9,True
11230,5,4-,0.9,True
11231,5,4-,0.9,True
11232,10,0--,0.9,True
11233,15,0-4-,0.9,True
11234,15,0-4-,0.9,True
11235,25,1-4-,0.9,True
11236,30,2--,0.9,True
11237,20,1--,0.9,True
11238,20,1--,0.9,True
11239,20,1--,0.9,True
11240,16,0-5-,0.9,True
11241,16,0-5-,0.9,True
11242,22,1-1-,0.9,True
11243,20,1--,0.9,True
11244,20,1--,0.9,True
