Image,Ground Truth,EasyOCR Prediction,Match
frame_15660.png,34,34,True
frame_15661.png,34,34,True
frame_15662.png,34,34,True
frame_15663.png,34,34,True
frame_15664.png,34,34,True
frame_15665.png,34,34,True
frame_15666.png,34,34,True
frame_15667.png,34,34,True
frame_15668.png,34,34,True
frame_15669.png,34,34,True
frame_15670.png,34,34,True
frame_15671.png,34,34,True
frame_15672.png,34,34,True
frame_15673.png,34,34,True
frame_15674.png,34,34,True
frame_15675.png,34,34,True
frame_15676.png,34,34,True
frame_15677.png,34,34,True
frame_15678.png,34,34,True
frame_15679.png,34,34,True
frame_15680.png,33,33,True
frame_15681.png,33,33,True
frame_15682.png,33,33,True
frame_15683.png,33,33,True
frame_15684.png,33,33,True
frame_15685.png,33,33,True
frame_15686.png,33,33,True
frame_15687.png,33,33,True
frame_15688.png,33,33,True
frame_15689.png,33,33,True
frame_15690.png,33,33,True
frame_15691.png,33,33,True
frame_15692.png,33,33,True
frame_15693.png,33,33,True
frame_15694.png,33,33,True
frame_15695.png,33,33,True
frame_15696.png,33,33,True
frame_15697.png,33,33,True
frame_15698.png,33,33,True
frame_15699.png,33,33,True
frame_15700.png,33,33,True
frame_15701.png,33,33,True
frame_15702.png,22,22,True
frame_15703.png,22,22,True
frame_15704.png,19,19,True
frame_15705.png,19,19,True
frame_15706.png,19,19,True
frame_15707.png,13,13,True
frame_15708.png,13,13,True
frame_15709.png,33,33,True
frame_15710.png,33,33,True
frame_15711.png,33,33,True
frame_15712.png,33,33,True
frame_15713.png,33,33,True
frame_15714.png,33,33,True
frame_15715.png,33,33,True
frame_15716.png,33,33,True
frame_15717.png,33,33,True
frame_15718.png,33,33,True
frame_15719.png,25,25,True
frame_15720.png,25,25,True
frame_15721.png,27,27,True
frame_15722.png,27,27,True
frame_15723.png,27,27,True
frame_15724.png,27,27,True
frame_15725.png,33,33,True
frame_15726.png,33,33,True
frame_15727.png,27,27,True
frame_15728.png,32,32,True
frame_15729.png,32,32,True
frame_15730.png,27,27,True
frame_15731.png,27,27,True
frame_15732.png,27,27,True
frame_15733.png,27,27,True
frame_15734.png,32,32,True
frame_15735.png,32,32,True
frame_15736.png,30,30,True
frame_15737.png,30,30,True
frame_15738.png,32,32,True
frame_15739.png,32,32,True
frame_15740.png,32,32,True
frame_15741.png,32,32,True
frame_15742.png,32,32,True
frame_15743.png,32,32,True
frame_15744.png,32,32,True
frame_15745.png,32,32,True
frame_15746.png,32,32,True
frame_15747.png,32,32,True
frame_15748.png,32,32,True
frame_15749.png,32,32,True
frame_15750.png,32,32,True
frame_15751.png,32,32,True
frame_15752.png,32,32,True
frame_15753.png,32,32,True
frame_15754.png,32,32,True
frame_15755.png,32,32,True
frame_15756.png,32,32,True
frame_15757.png,32,32,True
frame_15758.png,32,32,True
frame_15759.png,32,32,True
frame_15760.png,32,32,True
frame_15761.png,32,32,True
frame_15762.png,32,32,True
frame_15763.png,32,32,True
frame_15764.png,32,32,True
frame_15765.png,32,32,True
frame_15766.png,32,32,True
frame_15767.png,32,32,True
frame_15768.png,32,32,True
frame_15769.png,32,32,True
frame_15770.png,32,32,True
frame_15771.png,32,32,True
frame_15772.png,32,32,True
frame_15773.png,32,32,True
frame_15774.png,32,32,True
frame_15775.png,32,32,True
frame_15776.png,32,32,True
frame_15777.png,32,32,True
frame_15778.png,32,32,True
frame_15779.png,32,32,True
frame_15780.png,32,32,True
frame_15781.png,32,32,True
frame_15782.png,32,32,True
frame_15783.png,32,32,True
frame_15784.png,32,32,True
frame_15785.png,32,32,True
frame_15786.png,32,32,True
frame_15787.png,32,32,True
frame_15788.png,32,32,True
frame_15789.png,32,32,True
frame_15790.png,32,32,True
frame_15791.png,32,32,True
frame_15792.png,32,32,True
frame_15793.png,32,32,True
frame_15794.png,32,32,True
frame_15795.png,32,32,True
frame_15796.png,31,31,True
frame_15797.png,31,31,True
frame_15798.png,31,31,True
frame_15799.png,31,31,True
frame_15800.png,31,31,True
frame_15801.png,31,31,True
frame_15802.png,31,31,True
frame_15803.png,31,31,True
frame_15804.png,31,31,True
frame_15805.png,31,31,True
frame_15806.png,31,31,True
frame_15807.png,31,31,True
frame_15808.png,31,31,True
frame_15809.png,31,31,True
frame_15810.png,31,31,True
frame_15811.png,31,31,True
frame_15812.png,31,31,True
frame_15813.png,31,31,True
frame_15814.png,31,31,True
frame_15815.png,31,31,True
frame_15816.png,31,31,True
frame_15817.png,31,31,True
frame_15818.png,31,31,True
frame_15819.png,31,31,True
frame_15820.png,31,31,True
frame_15821.png,31,31,True
frame_15822.png,31,31,True
frame_15823.png,31,31,True
frame_15824.png,31,31,True
frame_15825.png,31,31,True
frame_15826.png,31,31,True
frame_15827.png,31,31,True
frame_15828.png,31,31,True
frame_15829.png,31,31,True
frame_15830.png,31,31,True
frame_15831.png,31,31,True
frame_15832.png,31,31,True
frame_15833.png,31,31,True
frame_15834.png,31,31,True
frame_15835.png,31,31,True
frame_15836.png,30 35 32,30 35 32,True
frame_15837.png,30 35 32,30 35 32,True
frame_15838.png,30 35 32,30 35 32,True
frame_15839.png,30 35 32,30 35 32,True
frame_15840.png,30 35 32,30 35 32,True
frame_15841.png,30 35 32,30 35 32,True
frame_15842.png,30 35 32,30 35 32,True
frame_15843.png,30 35 32,30 35 32,True
frame_15844.png,30 35 32,30 35 32,True
frame_15845.png,30 35 32,30 35 32,True
frame_15846.png,30 35 32,30 35 32,True
frame_15847.png,30 35 32,30 35 32,True
frame_15848.png,30 35 32,30 35 32,True
frame_15849.png,30 35 32,30 35 32,True
frame_15850.png,30 35 32,30 35 32,True
frame_15851.png,30 35 32,30 35 32,True
frame_15852.png,30 35 32,30 35 32,True
frame_15853.png,30 35 32,30 35 32,True
frame_15854.png,5,5,True
frame_15855.png,5,5,True
frame_15856.png,15,15,True
frame_15857.png,15,15,True
frame_15858.png,20,20,True
frame_15859.png,37,31,False
frame_15860.png,31,31,True
frame_15861.png,31,31,True
frame_15862.png,31,31,True
frame_15863.png,31,31,True
frame_15864.png,31,31,True
frame_15865.png,31,31,True
frame_15866.png,31,31,True
frame_15867.png,32,32,True
frame_15868.png,32,32,True
frame_15869.png,32,32,True
frame_15870.png,32,32,True
frame_15871.png,32,32,True
frame_15872.png,32,32,True
frame_15873.png,32,32,True
frame_15874.png,32,32,True
frame_15875.png,32,32,True
frame_15876.png,32,32,True
frame_15877.png,32,32,True
frame_15878.png,32,32,True
frame_15879.png,32,32,True
frame_15880.png,32,32,True
frame_15881.png,32,32,True
frame_15882.png,32,32,True
frame_15883.png,32,32,True
frame_15884.png,32,32,True
frame_15885.png,32,32,True
frame_15886.png,32,32,True
frame_15887.png,32,32,True
frame_15888.png,31,31,True
frame_15889.png,31,31,True
frame_15890.png,30 35 32,30 35 32,True
frame_15891.png,30 35 32,30 35 32,True
frame_15892.png,30 35 32,30 35 32,True
frame_15893.png,30 35 32,30 35 32,True
frame_15894.png,30 35 32,30 35 32,True
frame_15895.png,30 35 32,30 35 32,True
frame_15896.png,30 35 32,30 35 32,True
frame_15897.png,30 35 32,30 35 32,True
frame_15898.png,30 35 32,30 35 32,True
frame_15899.png,30 35 32,30 35 32,True
frame_15900.png,30 35 32,30 35 32,True
frame_15901.png,30 35 32,30 35 32,True
frame_15902.png,5,5,True
frame_15903.png,5,5,True
frame_15904.png,5,5,True
frame_15905.png,15,15,True
frame_15906.png,26,26,True
frame_15907.png,20,20,True
frame_15908.png,20,20,True
frame_15909.png,32,32,True
frame_15910.png,32,32,True
frame_15911.png,32,32,True
frame_15912.png,32,32,True
frame_15913.png,32,32,True
frame_15914.png,32,32,True
frame_15915.png,32,32,True
frame_15916.png,32,32,True
frame_15917.png,32,32,True
frame_15918.png,33,33,True
frame_15919.png,33,33,True
frame_15920.png,33,33,True
frame_15921.png,33,33,True
frame_15922.png,33,33,True
frame_15923.png,33,33,True
frame_15924.png,33,33,True
frame_15925.png,33,33,True
frame_15926.png,33,33,True
frame_15927.png,34,34,True
frame_15928.png,34,34,True
frame_15929.png,34,34,True
frame_15930.png,34,34,True
frame_15931.png,34,34,True
frame_15932.png,34,34,True
frame_15933.png,34,34,True
frame_15934.png,34,34,True
frame_15935.png,34,34,True
frame_15936.png,34,34,True
frame_15937.png,34,34,True
frame_15938.png,34,34,True
frame_15939.png,34,34,True
frame_15940.png,34,34,True
frame_15941.png,34,34,True
frame_15942.png,34,34,True
frame_15943.png,34,34,True
frame_15944.png,34,34,True
frame_15945.png,34,34,True
frame_15946.png,34,34,True
frame_15947.png,34,34,True
frame_15948.png,34,34,True
frame_15949.png,34,34,True
frame_15950.png,34,34,True
frame_15951.png,34,34,True
frame_15952.png,34,34,True
frame_15953.png,34,34,True
frame_15954.png,34,34,True
frame_15955.png,34,34,True
frame_15956.png,34,34,True
frame_15957.png,34,34,True
frame_15958.png,34,34,True
frame_15959.png,34,34,True
frame_15960.png,34,34,True
frame_15961.png,34,34,True
frame_15962.png,34,34,True
frame_15963.png,34,34,True
frame_15964.png,34,34,True
frame_15965.png,34,34,True
frame_15966.png,34,34,True
frame_15967.png,34,34,True
frame_15968.png,34,34,True
frame_15969.png,34,34,True
frame_15970.png,34,34,True
frame_15971.png,34,34,True
frame_15972.png,34,34,True
frame_15973.png,34,34,True
frame_15974.png,35,35,True
frame_15975.png,35,35,True
frame_15976.png,35,35,True
frame_15977.png,35,35,True
frame_15978.png,35,35,True
frame_15979.png,35,35,True
frame_15980.png,35,35,True
frame_15981.png,35,35,True
frame_15982.png,35,35,True
frame_15983.png,35,35,True
frame_15984.png,35,35,True
frame_15985.png,35,35,True
frame_15986.png,35,35,True
frame_15987.png,35,35,True
frame_15988.png,35,35,True
frame_15989.png,35,35,True
frame_15990.png,35,35,True
frame_15991.png,35,35,True
frame_15992.png,35,35,True
frame_15993.png,35,35,True
frame_15994.png,35,35,True
frame_15995.png,35,35,True
frame_15996.png,35,35,True
frame_15997.png,35,35,True
frame_15998.png,35,35,True
frame_15999.png,35,35,True
frame_16000.png,35,35,True
frame_16001.png,35,35,True
frame_16002.png,35,35,True
frame_16003.png,35,35,True
frame_16004.png,35,35,True
frame_16005.png,35,35,True
frame_16006.png,34,34,True
frame_16007.png,34,34,True
frame_16008.png,34,34,True
frame_16009.png,24,24,True
frame_16010.png,24,24,True
frame_16011.png,10,10,True
frame_16012.png,10,10,True
frame_16013.png,10,10,True
frame_16014.png,9,9,True
frame_16015.png,9,9,True
frame_16016.png,11,11,True
frame_16017.png,11,11,True
frame_16018.png,11,11,True
frame_16019.png,11,11,True
frame_16020.png,10,10,True
frame_16021.png,7,,False
frame_16022.png,7,,False
frame_16023.png,9,,False
frame_16024.png,5,5,True
frame_16025.png,5,5,True
frame_16026.png,0,,False
frame_16027.png,0,,False
frame_16028.png,0,,False
frame_16029.png,0,,False
frame_16030.png,0,,False
frame_16031.png,0,,False
frame_16032.png,0,,False
frame_16033.png,0,,False
frame_16034.png,0,,False
frame_16035.png,0,,False
frame_16036.png,10,10,True
frame_16037.png,10,10,True
frame_16038.png,10,10,True
frame_16039.png,15,15,True
frame_16040.png,15,15,True
frame_16041.png,15,15,True
frame_16042.png,30 35 32,30 35 32,True
frame_16043.png,30 35 32,30 35 32,True
frame_16044.png,30 35 32,30 35 32,True
frame_16045.png,30 35 32,30 35 32,True
frame_16046.png,30 35 32,30 35 32,True
frame_16047.png,30 35 32,30 35 32,True
frame_16048.png,30 35 32,30 35 32,True
frame_16049.png,30 35 32,30 35 32,True
frame_16050.png,30 35 32,30 35 32,True
frame_16051.png,30 35 32,30 35 32,True
frame_16052.png,30 35 32,30 35 32,True
frame_16053.png,30 35 32,30 35 32,True
frame_16054.png,30 35 32,30 35 32,True
frame_16055.png,30 35 32,30 35 32,True
frame_16056.png,30 35 32,30 35 32,True
frame_16057.png,30 35 32,30 35 32,True
frame_16058.png,0,,False
frame_16059.png,0,,False
frame_16060.png,0,,False
frame_16061.png,0,,False
frame_16062.png,10,10,True
frame_16063.png,20,20,True
frame_16064.png,20,20,True
frame_16065.png,20,20,True
frame_16066.png,30,30,True
frame_16067.png,30,30,True
frame_16068.png,30,30,True
frame_16069.png,30,30,True
frame_16070.png,30,30,True
frame_16071.png,30,30,True
frame_16072.png,19,19,True
frame_16073.png,19,19,True
frame_16074.png,24,24,True
frame_16075.png,31,31,True
frame_16076.png,31,31,True
frame_16077.png,31,31,True
frame_16078.png,31,31,True
frame_16079.png,24,24,True
frame_16080.png,19,19,True
frame_16081.png,19,19,True
frame_16082.png,3,3,True
frame_16083.png,3,3,True
frame_16084.png,3,3,True
frame_16085.png,5,5,True
frame_16086.png,5,5,True
frame_16087.png,25,25,True
frame_16088.png,30,30,True
frame_16089.png,30,30,True
frame_16090.png,27,27,True
frame_16091.png,27,27,True
frame_16092.png,33,33,True
frame_16093.png,33,33,True
frame_16094.png,33,33,True
frame_16095.png,34,34,True
frame_16096.png,34,34,True
frame_16097.png,34,34,True
frame_16098.png,34,34,True
frame_16099.png,34,34,True
frame_16100.png,34,34,True
frame_16101.png,35,35,True
frame_16102.png,35,35,True
frame_16103.png,35,35,True
frame_16104.png,35,35,True
frame_16105.png,35,35,True
frame_16106.png,35,35,True
frame_16107.png,35,35,True
frame_16108.png,35,35,True
frame_16109.png,35,35,True
frame_16110.png,35,35,True
frame_16111.png,34,34,True
frame_16112.png,5,5,True
frame_16113.png,5,5,True
frame_16114.png,21,21,True
frame_16115.png,21,21,True
frame_16116.png,30 35 32,30 35 32,True
frame_16117.png,30 35 32,30 35 32,True
frame_16118.png,30 35 32,30 35 32,True
frame_16119.png,30 35 32,30 35 32,True
frame_16120.png,30 35 32,30 35 32,True
frame_16121.png,30 35 32,30 35 32,True
frame_16122.png,30 35 32,30 35 32,True
frame_16123.png,30 35 32,30 35 32,True
frame_16124.png,30 35 32,30 35 32,True
frame_16125.png,30 35 32,30 35 32,True
frame_16126.png,30 35 32,30 35 32,True
frame_16127.png,30 35 32,30 35 32,True
frame_16128.png,30 35 32,30 35 32,True
frame_16129.png,30 35 32,30 35 32,True
frame_16130.png,30 35 32,30 35 32,True
frame_16131.png,30 35 32,30 35 32,True
frame_16132.png,30 35 32,30 35 32,True
frame_16133.png,30 35 32,30 35 32,True
frame_16134.png,30 35 32,30 35 32,True
frame_16135.png,30 35 32,30 35 32,True
frame_16136.png,30 35 32,30 35 32,True
frame_16137.png,30 35 32,30 35 32,True
frame_16138.png,30 35 32,30 35 32,True
frame_16139.png,30 35 32,30 35 32,True
frame_16140.png,30 35 32,30 35 32,True
frame_16141.png,30 35 32,30 35 32,True
frame_16142.png,30 35 32,30 35 32,True
frame_16143.png,30 35 32,30 35 32,True
frame_16144.png,30 35 32,30 35 32,True
frame_16145.png,30 35 32,30 35 32,True
frame_16146.png,30 35 32,30 35 32,True
frame_16147.png,30 35 32,30 35 32,True
frame_16148.png,30 35 32,30 35 32,True
frame_16149.png,30 35 32,30 35 32,True
frame_16150.png,30 35 32,30 35 32,True
frame_16151.png,30 35 32,30 35 32,True
frame_16152.png,30 35 32,30 35 32,True
frame_16153.png,30 35 32,30 35 32,True
frame_16154.png,30 35 32,30 35 32,True
frame_16155.png,30 35 32,30 35 32,True
frame_16156.png,30 35 32,30 35 32,True
frame_16157.png,30 35 32,30 35 32,True
frame_16158.png,30 35 32,30 35 32,True
frame_16159.png,30 35 32,30 35 32,True
frame_16160.png,30 35 32,30 35 32,True
frame_16161.png,30 35 32,30 35 32,True
frame_16162.png,30 35 32,30 35 32,True
frame_16163.png,30 35 32,30 35 32,True
frame_16164.png,30 35 32,30 35 32,True
frame_16165.png,30 35 32,30 35 32,True
frame_16166.png,30 35 32,30 35 32,True
frame_16167.png,30 35 32,30 35 32,True
frame_16168.png,30 35 32,30 35 32,True
frame_16169.png,30 35 32,30 35 32,True
frame_16170.png,30 35 32,30 35 32,True
frame_16171.png,30 35 32,30 35 32,True
frame_16172.png,30 35 32,30 35 32,True
frame_16173.png,30 35 32,30 35 32,True
frame_16174.png,30 35 32,30 35 32,True
frame_16175.png,30 35 32,30 35 32,True
frame_16176.png,30 35 32,30 35 32,True
frame_16177.png,30 35 32,30 35 32,True
frame_16178.png,30 35 32,30 35 32,True
frame_16179.png,30 35 32,30 35 32,True
frame_16180.png,30 35 32,30 35 32,True
frame_16181.png,30 35 32,30 35 32,True
frame_16182.png,30 35 32,30 35 32,True
frame_16183.png,30 35 32,30 35 32,True
frame_16184.png,30 35 32,30 35 32,True
frame_16185.png,30 35 32,30 35 32,True
frame_16186.png,30 35 32,30 35 32,True
frame_16187.png,30 35 32,30 35 32,True
frame_16188.png,30 35 32,30 35 32,True
frame_16189.png,30 35 32,30 35 32,True
frame_16190.png,30 35 32,30 35 32,True
frame_16191.png,30 35 32,30 35 32,True
frame_16192.png,30 35 32,30 35 32,True
frame_16193.png,30 35 32,30 35 32,True
frame_16194.png,30 35 32,30 35 32,True
frame_16195.png,30 35 32,30 35 32,True
frame_16196.png,30 35 32,30 35 32,True
frame_16197.png,30 35 32,30 35 32,True
frame_16198.png,30 35 32,30 35 32,True
frame_16199.png,30 35 32,30 35 32,True
frame_16200.png,30 35 32,30 35 32,True
frame_16201.png,30 35 32,30 35 32,True
frame_16202.png,30 35 32,30 35 32,True
frame_16203.png,30 35 32,30 35 32,True
frame_16204.png,30 35 32,30 35 32,True
frame_16205.png,30 35 32,30 35 32,True
frame_16206.png,30 35 32,30 35 32,True
frame_16207.png,30 35 32,30 35 32,True
frame_16208.png,30 35 32,30 35 32,True
frame_16209.png,30 35 32,30 35 32,True
frame_16210.png,30 35 32,30 35 32,True
frame_16211.png,30 35 32,30 35 32,True
frame_16212.png,30 35 32,30 35 32,True
frame_16213.png,30 35 32,30 35 32,True
frame_16214.png,30 35 32,30 35 32,True
frame_16215.png,30 35 32,30 35 32,True
frame_16216.png,30 35 32,30 35 32,True
frame_16217.png,30 35 32,30 35 32,True
frame_16218.png,30 35 32,30 35 32,True
frame_16219.png,30 35 32,30 35 32,True
frame_16220.png,30 35 32,30 35 32,True
frame_16221.png,30 35 32,30 35 32,True
frame_16222.png,30 35 32,30 35 32,True
frame_16223.png,30 35 32,30 35 32,True
frame_16224.png,30 35 32,30 35 32,True
frame_16225.png,30 35 32,30 35 32,True
frame_16226.png,30 35 32,30 35 32,True
frame_16227.png,30 35 32,30 35 32,True
frame_16228.png,30 35 32,30 35 32,True
frame_16229.png,30 35 32,30 35 32,True
frame_16230.png,30 35 32,30 35 32,True
frame_16231.png,30 35 32,30 35 32,True
frame_16232.png,30 35 32,30 35 32,True
frame_16233.png,30 35 32,30 35 32,True
frame_16234.png,5,5,True
frame_16235.png,5,5,True
frame_16236.png,5,5,True
frame_16237.png,5,5,True
frame_16238.png,15,15,True
frame_16239.png,15,15,True
frame_16240.png,31,31,True
frame_16241.png,31,31,True
frame_16242.png,31,31,True
frame_16243.png,31,31,True
frame_16244.png,31,31,True
frame_16245.png,31,31,True
frame_16246.png,31,31,True
frame_16247.png,31,31,True
frame_16248.png,31,31,True
frame_16249.png,31,31,True
frame_16250.png,31,31,True
frame_16251.png,31,31,True
frame_16252.png,31,31,True
frame_16253.png,31,31,True
frame_16254.png,31,31,True
frame_16255.png,31,31,True
frame_16256.png,31,31,True
frame_16257.png,31,31,True
frame_16258.png,31,31,True
frame_16259.png,31,31,True
frame_16260.png,32,32,True
frame_16261.png,32,32,True
frame_16262.png,32,32,True
frame_16263.png,32,32,True
frame_16264.png,32,32,True
frame_16265.png,32,32,True
frame_16266.png,32,32,True
frame_16267.png,32,32,True
frame_16268.png,32,32,True
frame_16269.png,32,32,True
frame_16270.png,32,32,True
frame_16271.png,32,32,True
frame_16272.png,32,32,True
frame_16273.png,32,32,True
frame_16274.png,32,32,True
frame_16275.png,32,32,True
frame_16276.png,32,32,True
frame_16277.png,32,32,True
frame_16278.png,32,32,True
frame_16279.png,32,32,True
frame_16280.png,32,32,True
frame_16281.png,32,32,True
frame_16282.png,32,32,True
frame_16283.png,32,32,True
frame_16284.png,32,32,True
frame_16285.png,32,32,True
frame_16286.png,32,32,True
frame_16287.png,32,32,True
frame_16288.png,32,32,True
frame_16289.png,32,32,True
frame_16290.png,32,32,True
frame_16291.png,32,32,True
frame_16292.png,32,32,True
frame_16293.png,32,32,True
frame_16294.png,32,32,True
frame_16295.png,32,32,True
frame_16296.png,32,32,True
frame_16297.png,32,32,True
frame_16298.png,32,32,True
frame_16299.png,32,32,True
frame_16300.png,32,32,True
frame_16301.png,32,32,True
frame_16302.png,32,32,True
frame_16303.png,32,32,True
frame_16304.png,32,32,True
frame_16305.png,32,32,True
frame_16306.png,32,32,True
frame_16307.png,32,32,True
frame_16308.png,32,32,True
frame_16309.png,32,32,True
frame_16310.png,32,32,True
frame_16311.png,32,32,True
frame_16312.png,32,32,True
frame_16313.png,32,32,True
frame_16314.png,32,32,True
frame_16315.png,32,32,True
frame_16316.png,26,26,True
frame_16317.png,26,26,True
frame_16318.png,21,21,True
frame_16319.png,21,21,True
frame_16320.png,16,16,True
frame_16321.png,16,16,True
frame_16322.png,15,15,True
frame_16323.png,15,15,True
frame_16324.png,15,15,True
frame_16325.png,17,17,True
frame_16326.png,17,17,True
frame_16327.png,15,15,True
frame_16328.png,15,15,True
frame_16329.png,15,15,True
frame_16330.png,15,15,True
frame_16331.png,15,15,True
frame_16332.png,15,15,True
frame_16333.png,14,14,True
frame_16334.png,18,18,True
frame_16335.png,18,18,True
frame_16336.png,18,18,True
frame_16337.png,13,13,True
frame_16338.png,13,13,True
frame_16339.png,14,14,True
frame_16340.png,14,14,True
frame_16341.png,14,14,True
frame_16342.png,14,14,True
frame_16343.png,17,17,True
frame_16344.png,19,19,True
frame_16345.png,19,19,True
frame_16346.png,17,17,True
frame_16347.png,17,17,True
frame_16348.png,16,16,True
frame_16349.png,16,16,True
frame_16350.png,17,17,True
frame_16351.png,17,17,True
frame_16352.png,18,18,True
frame_16353.png,18,18,True
frame_16354.png,17,17,True
frame_16355.png,17,17,True
frame_16356.png,15,15,True
frame_16357.png,15,15,True
frame_16358.png,16,16,True
frame_16359.png,9,9,True
frame_16360.png,9,9,True
frame_16361.png,22,22,True
frame_16362.png,22,22,True
frame_16363.png,33,33,True
frame_16364.png,33,33,True
frame_16365.png,33,33,True
frame_16366.png,33,33,True
frame_16367.png,34,34,True
frame_16368.png,34,34,True
frame_16369.png,34,34,True
frame_16370.png,34,34,True
frame_16371.png,34,34,True
frame_16372.png,34,34,True
frame_16373.png,34,34,True
frame_16374.png,34,34,True
frame_16375.png,34,34,True
frame_16376.png,34,34,True
frame_16377.png,34,34,True
frame_16378.png,34,34,True
frame_16379.png,34,34,True
frame_16380.png,34,34,True
frame_16381.png,34,34,True
frame_16382.png,29,29,True
frame_16383.png,29,29,True
frame_16384.png,29,29,True
frame_16385.png,34,34,True
frame_16386.png,34,34,True
frame_16387.png,33,33,True
frame_16388.png,33,33,True
frame_16389.png,33,33,True
frame_16390.png,33,33,True
frame_16391.png,33,33,True
frame_16392.png,33,33,True
frame_16393.png,33,33,True
frame_16394.png,33,33,True
frame_16395.png,33,33,True
frame_16396.png,33,33,True
frame_16397.png,33,33,True
frame_16398.png,33,33,True
frame_16399.png,33,33,True
frame_16400.png,33,33,True
frame_16401.png,33,33,True
frame_16402.png,33,33,True
frame_16403.png,33,33,True
frame_16404.png,33,33,True
frame_16405.png,33,33,True
frame_16406.png,33,33,True
frame_16407.png,33,33,True
frame_16408.png,33,33,True
frame_16409.png,33,33,True
frame_16410.png,33,33,True
frame_16411.png,33,33,True
frame_16412.png,33,33,True
frame_16413.png,33,33,True
frame_16414.png,33,33,True
frame_16415.png,33,33,True
frame_16416.png,33,33,True
frame_16417.png,33,33,True
frame_16418.png,33,33,True
frame_16419.png,33,33,True
frame_16420.png,33,33,True
frame_16421.png,33,33,True
frame_16422.png,33,33,True
frame_16423.png,33,33,True
frame_16424.png,33,33,True
frame_16425.png,33,33,True
frame_16426.png,33,33,True
frame_16427.png,33,33,True
frame_16428.png,33,33,True
frame_16429.png,33,33,True
frame_16430.png,33,33,True
frame_16431.png,33,33,True
frame_16432.png,33,33,True
frame_16433.png,33,33,True
frame_16434.png,33,33,True
frame_16435.png,33,33,True
frame_16436.png,33,33,True
frame_16437.png,33,33,True
frame_16438.png,33,33,True
frame_16439.png,33,33,True
frame_16440.png,33,33,True
frame_16441.png,33,33,True
frame_16442.png,33,33,True
frame_16443.png,33,33,True
frame_16444.png,33,33,True
frame_16445.png,33,33,True
frame_16446.png,33,33,True
frame_16447.png,33,33,True
frame_16448.png,33,33,True
frame_16449.png,33,33,True
frame_16450.png,33,33,True
frame_16451.png,33,33,True
frame_16452.png,33,33,True
frame_16453.png,33,33,True
frame_16454.png,33,33,True
frame_16455.png,33,33,True
frame_16456.png,33,33,True
frame_16457.png,33,33,True
frame_16458.png,33,33,True
frame_16459.png,33,33,True
frame_16460.png,33,33,True
frame_16461.png,33,33,True
frame_16462.png,33,33,True
frame_16463.png,33,33,True
frame_16464.png,33,33,True
frame_16465.png,33,33,True
frame_16466.png,34,34,True
frame_16467.png,34,34,True
frame_16468.png,34,34,True
frame_16469.png,34,34,True
frame_16470.png,34,34,True
frame_16471.png,34,34,True
frame_16472.png,34,34,True
frame_16473.png,34,34,True
frame_16474.png,34,34,True
frame_16475.png,34,34,True
frame_16476.png,34,34,True
frame_16477.png,34,34,True
frame_16478.png,34,34,True
frame_16479.png,34,34,True
frame_16480.png,34,34,True
frame_16481.png,34,34,True
frame_16482.png,34,34,True
frame_16483.png,34,34,True
frame_16484.png,34,34,True
frame_16485.png,34,34,True
frame_16486.png,34,34,True
frame_16487.png,34,34,True
frame_16488.png,34,34,True
frame_16489.png,34,34,True
frame_16490.png,34,34,True
frame_16491.png,34,34,True
frame_16492.png,34,34,True
frame_16493.png,34,34,True
frame_16494.png,34,34,True
frame_16495.png,34,34,True
frame_16496.png,34,34,True
frame_16497.png,34,34,True
frame_16498.png,34,34,True
frame_16499.png,34,34,True
frame_16500.png,34,34,True
frame_16501.png,34,34,True
frame_16502.png,34,34,True
frame_16503.png,34,34,True
frame_16504.png,34,34,True
frame_16505.png,34,34,True
frame_16506.png,34,34,True
frame_16507.png,34,34,True
frame_16508.png,34,34,True
frame_16509.png,34,34,True
frame_16510.png,34,34,True
frame_16511.png,34,34,True
frame_16512.png,34,34,True
frame_16513.png,34,34,True
frame_16514.png,34,34,True
frame_16515.png,34,34,True
frame_16516.png,34,34,True
frame_16517.png,34,34,True
frame_16518.png,34,34,True
frame_16519.png,34,34,True
frame_16520.png,34,34,True
frame_16521.png,34,34,True
frame_16522.png,34,34,True
frame_16523.png,34,34,True
frame_16524.png,34,34,True
frame_16525.png,34,34,True
frame_16526.png,34,34,True
frame_16527.png,34,34,True
frame_16528.png,34,34,True
frame_16529.png,34,34,True
frame_16530.png,35,35,True
frame_16531.png,35,35,True
frame_16532.png,35,35,True
frame_16533.png,34,34,True
frame_16534.png,34,34,True
frame_16535.png,33,33,True
frame_16536.png,33,33,True
frame_16537.png,33,33,True
frame_16538.png,35,35,True
frame_16539.png,35,35,True
frame_16540.png,35,35,True
frame_16541.png,33,33,True
frame_16542.png,33,33,True
frame_16543.png,33,33,True
frame_16544.png,33,33,True
frame_16545.png,33,33,True
frame_16546.png,33,33,True
frame_16547.png,33,33,True
frame_16548.png,33,33,True
frame_16549.png,33,33,True
frame_16550.png,33,33,True
frame_16551.png,33,33,True
frame_16552.png,33,33,True
frame_16553.png,33,33,True
frame_16554.png,33,33,True
frame_16555.png,33,33,True
frame_16556.png,33,33,True
frame_16557.png,33,33,True
frame_16558.png,33,33,True
frame_16559.png,33,33,True
frame_16560.png,33,33,True
frame_16561.png,33,33,True
frame_16562.png,33,33,True
frame_16563.png,33,33,True
frame_16564.png,33,33,True
